REGIÃO;ESTADO;NOME;CODIGO;LATITUDE;LONGITUDE;ALTITUDE;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
SE;RJ;RIO DE JANEIRO-MARAMBAIA;A602;-23.05027777;-43.59555555;12.0;;;0.0;0.7671232876712328;0.0;0.0465753424657534;0.3589041095890411;0.1260273972602739;0.1174863387978142;0.0054794520547945;0.0;0.010958904109589;0.0;0.0;0.0273972602739726;0.0;0.0;0.0;0.0;0.0;0.0136612021857923;0.0
S;RS;TRAMANDAI;A834;-30.01027777;-50.13583333;4.56;;;;;;;;;0.0;0.0027397260273972;0.0;0.0082191780821917;0.0027322404371584;0.0;0.0;0.0493150684931506;0.1475409836065573;0.0;0.1452054794520547;0.0027397260273972;0.0;0.0
S;RS;CANGUCU;A811;-31.40333333;-52.70083333;446.81;;;;;;;;0.0410958904109589;0.1530054644808743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6284153005464481;0.0931506849315068
NE;MA;TURIACU;A219;-1.66111111;-45.37249999;35.86;;;;;;;;;0.0027322404371584;0.0;0.0;0.1260273972602739;0.0;0.0;0.0;0.0931506849315068;0.1311475409836065;0.0;0.0027397260273972;0.1808219178082191;0.7021857923497268;1.0
S;PR;ILHA DO MEL;A847;-25.49444444;-48.32583332;1.0;;;;;;;;0.0082191780821917;0.0;0.0;0.4438356164383562;0.0931506849315068;0.0;0.4082191780821917;0.0;0.0;0.4562841530054645;0.0082191780821917;0.9095890410958904;;;
CO;MS;SIDROLANDIA;A754;-20.98166666;-54.97194443;471.43;;;;;;;;;0.0054644808743169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0575342465753424;0.0;0.0273972602739726;0.0;0.0
S;RS;Santa Vitoria do Palmar - Barra do Chui;A899;-33.74222221;-53.37222221;7.41;;;;;;;;;0.0218579234972677;0.0;0.0;0.0;0.2131147540983606;0.0;0.0712328767123287;0.1205479452054794;0.0;0.0;0.0;0.136986301369863;0.0;0.2821917808219178
SE;SP;ITUVERAVA;A753;-20.35972222;-47.77527777;610.58;;;;;;;;;0.1420765027322404;0.6356164383561644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0136612021857923;0.2876712328767123
N;AM;PRESIDENTE FIGUEIREDO;A126;-2.05666666;-60.02583332;60.99;;;;;;;;;0.0081967213114754;0.0;0.0;0.2767123287671232;0.0;0.0;0.0;0.0;0.2540983606557377;0.0;0.0;0.0;0.0245901639344262;0.5671232876712329
CO;MS;SETE QUEDAS;A751;-23.96694443;-55.02416666;398.4;;;;;;;;;0.0163934426229508;0.0;0.0027397260273972;0.0;0.0;0.0027397260273972;0.0;0.0027397260273972;0.0;0.0;0.1534246575342465;0.0;0.0054644808743169;0.8849315068493151
S;PR;PLANALTO;A855;-25.72194443;-53.74805555;399.1;;;;;;;;0.0986301369863013;0.1967213114754098;0.0;0.0;0.1178082191780822;0.0;0.0493150684931506;0.0054794520547945;0.0027397260273972;0.0027322404371584;0.1315068493150684;0.0;0.0;0.0;0.9068493150684932
S;PR;FOZ DO IGUACU;A846;-25.60194444;-54.48305554;235.09;;;;;;;;;0.0;0.0;0.0383561643835616;0.0027397260273972;0.0300546448087431;0.0712328767123287;0.0;0.0767123287671232;0.0109289617486338;0.0931506849315068;0.0;0.0;0.3387978142076502;0.8246575342465754
NE;BA;AMARGOSA;A434;-13.009468;-39.616881;397.8;;;;;;;;;0.0081967213114754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0712328767123287;0.0;0.0;0.0
N;TO;PEIXE;A018;-12.015377;-48.544517;250.87;;;;;;;0.0082191780821917;0.0;0.0027322404371584;0.0;0.0;0.0054794520547945;0.0;0.0328767123287671;0.2219178082191781;0.1780821917808219;0.0;0.1945205479452054;0.1178082191780822;0.1013698630136986;0.0109289617486338;0.0082191780821917
NE;PB;CAMARATUBA;A352;-6.56194444;-35.13527777;135.51;;;;;;;;;0.0027322404371584;0.0;0.1095890410958904;0.3616438356164383;0.133879781420765;0.0;0.0;0.0;0.1147540983606557;0.0;0.0;0.1205479452054794;1.0;0.9095890410958904
NE;RN;IPANGUACU;A372;-5.53499999;-36.87222221;19.0;;;;;;;;;;;;;;;;;;0.0;0.0;0.0876712328767123;0.0;0.0054794520547945
N;AC;RIO BRANCO;A104;-9.67972221;-68.16527777;163.0;;;;;;;;;0.0136612021857923;0.0;0.0;0.0;0.0;0.010958904109589;0.5506849315068493;0.5671232876712329;0.505464480874317;0.2273972602739726;0.7835616438356164;0.4630136986301369;0.8032786885245902;1.0
CO;MS;RIBAS DO RIO PARDO;S715;-20.466694;-53.763028;442.0;;;;;;;;;;;;;;;;;;;0.1671232876712328;0.0;0.0;0.0356164383561643
NE;RN;SANTA CRUZ;A367;-6.22805554;-36.02666666;227.49;;;;;;;;;;;0.0082191780821917;0.1671232876712328;0.0;0.0;0.0246575342465753;0.0;0.0519125683060109;0.0;0.0;0.073972602739726;1.0;1.0
S;PR;JAPIRA;A871;-23.77333332;-50.18055554;692.88;;;;;;;;;0.0382513661202185;0.0;0.0301369863013698;0.0;0.0054644808743169;0.0;0.0;0.0;0.0;0.0767123287671232;0.0;0.0;0.0;0.810958904109589
NE;BA;JEREMOABO;A450;-10.08083332;-38.34583333;261.0;;;;;;;;;;;;;;;;0.0136986301369863;0.0;0.0164383561643835;0.0;0.0;0.0;0.0
N;TO;PALMAS;A009;-10.19083333;-48.30194444;291.87;;;;;0.0;0.0465753424657534;0.010958904109589;0.0082191780821917;0.0027322404371584;0.0;0.0;0.1041095890410958;0.0737704918032786;0.010958904109589;0.0136986301369863;0.1315068493150684;0.0710382513661202;0.0;0.0;0.0547945205479452;0.0;0.1726027397260274
S;PR;GENERAL CARNEIRO;A875;-26.3986111;-51.35361111;1009.01;;;;;;;;;0.0;0.0027397260273972;0.0054794520547945;0.0027397260273972;0.0;0.0;0.0;0.0136986301369863;0.1311475409836065;0.0410958904109589;0.0;0.3534246575342465;0.0;0.0
CO;GO;SAO MIGUEL DO ARAGUAIA;A031;-12.82055554;-50.33583333;210.0;;;;;;;;;;;;;;;;;;0.0054794520547945;0.0;0.0082191780821917;0.0027322404371584;0.0082191780821917
NE;MA;GRAJAU;A207;-5.81611111;-46.16222222;232.29;;;;;;;;;0.0;0.0;0.1123287671232876;0.1589041095890411;0.180327868852459;0.0;0.0;0.0;0.0;0.0712328767123287;0.4547945205479452;0.3698630136986301;0.0;0.8986301369863013
SE;SP;IBITINGA;A737;-21.85555555;-48.79972221;496.75;;;;;;;;0.0054794520547945;0.0;0.2054794520547945;0.210958904109589;0.0;0.0;0.0767123287671232;0.1232876712328767;0.0;0.0;0.0136986301369863;0.0;0.0712328767123287;0.0;0.3342465753424657
N;PA;SOURE;A227;-0.72777777;-48.51583333;12.54;;;;;;;;;0.0027322404371584;0.0;0.0;0.2383561643835616;0.087431693989071;0.0;0.0;0.0547945205479452;0.1502732240437158;0.0;0.0;0.0;0.8633879781420765;1.0
NE;BA;BARRA;A429;-11.08472221;-43.13888888;407.5;;;;;;;;;0.0027322404371584;0.0;0.0;0.010958904109589;0.0218579234972677;0.0;0.0;0.0;0.0;0.0301369863013698;0.0;0.0;0.0;0.2958904109589041
S;SC;BOM JARDIM DA SERRA - MORRO DA IGREJA;A845;-28.126992;-49.47961;1790.38;;;;;;;;0.010958904109589;0.0491803278688524;0.0;0.0;0.0054794520547945;0.0027322404371584;0.0;0.2219178082191781;0.0;0.0;0.0;0.7095890410958904;0.0;0.0;0.0
N;PA;MINA DO PALITO;A246;-6.31999999;-55.78777777;259.88;;;;;;;;;;;0.2602739726027397;0.7561643835616438;0.0;0.0;0.0;0.0082191780821917;0.0109289617486338;0.4630136986301369;0.2931506849315068;0.4438356164383562;0.4234972677595628;1.0
NE;BA;SERRINHA;A441;-11.66472222;-39.02305554;337.79;;;;;;;;;0.0081967213114754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010958904109589;0.0;0.1885245901639344;0.5424657534246575
S;RS;CAMPO BOM;A884;-29.674293;-51.064042;23.35;;;;;;;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S;SC;RANCHO QUEIMADO;A870;-27.6786111;-49.04194444;881.0;;;;;;;;;;;;;;;;;0.0081967213114754;0.0;0.0;0.0657534246575342;0.360655737704918;0.0
SE;RJ;SANTA MARIA MADALENA;A630;-21.95055555;-42.01027777;517.0;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0876712328767123
SE;MG;BAMBUI;A565;-20.0311111;-46.00888888;697.0;;;;;;;;;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0;0.010958904109589
SE;MG;OURO BRANCO;A513;-20.55666666;-43.75611111;1048.2;;;;;;;0.0;0.0082191780821917;0.0;0.0328767123287671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S;SC;INDAIAL;A817;-26.91361111;-49.26805554;72.24;;;;;;;0.0;0.0082191780821917;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.1424657534246575;0.0;0.1010928961748633;0.1561643835616438;0.0136986301369863;0.0;0.0;0.5013698630136987
N;AM;S. G. DA CACHOEIRA;A134;-0.125207;-67.061246;79.67;;;;;;;;;;;;0.0054794520547945;0.0;0.0;0.0;0.4657534246575342;0.0;0.0;0.0;0.0;0.0;0.021917808219178
NE;MA;FAROL de SANTANA;A217;-2.27083332;-43.62416666;9.87;;;;;;;;;0.0081967213114754;0.0;0.0;0.0301369863013698;0.1448087431693989;0.0;0.2082191780821917;0.8164383561643835;0.0;0.0410958904109589;0.0;0.7452054794520548;1.0;1.0
SE;MG;BELO HORIZONTE (PAMPULHA);A521;-19.88388888;-43.96944443;854.02;;;;;;;0.0;0.0164383561643835;0.0163934426229508;0.0;0.0;0.0;0.0054644808743169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO;MS;IGUATEMI;S709;-23.64444444;-54.57027777;319.0;;;;;;;;;;;;;;;;;;;0.1397260273972602;0.0;0.0;0.3095890410958904
SE;MG;ITAOBIM;A550;-16.575667;-41.485588;271.63;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0465753424657534;0.0;0.0;0.0;0.0;0.0;0.0
N;PA;OBIDOS;A232;-1.88083332;-55.51972221;89.64;;;;;;;;;;;;;0.0027322404371584;0.0;0.0;0.1041095890410958;0.4098360655737705;0.0;0.0164383561643835;0.0;0.0;0.7397260273972602
CO;MS;CAARAPO;S706;-22.657056;-54.819306;456.0;;;;;;;;;;;;;;;;;;;0.0082191780821917;0.0767123287671232;0.0655737704918032;0.5534246575342465
NE;PI;PIRIPIRI;A335;-4.276047;-41.794568;157.89;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0630136986301369;0.0136612021857923;0.0;0.0;0.0054794520547945;0.2295081967213114;0.4164383561643835;0.0;0.4027397260273972;0.0;0.0
CO;GO;GOIANIA;A002;-16.642841;-49.220222;727.3;;0.0657534246575342;0.0493150684931506;0.0630136986301369;0.0601092896174863;0.1013698630136986;0.0054794520547945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S;RS;SANTA ROSA;A810;-27.89055555;-54.47999999;272.84;;;;;;;0.0;0.0082191780821917;0.0163934426229508;0.0273972602739726;0.0273972602739726;0.0;0.0;0.0082191780821917;0.010958904109589;0.6383561643835617;0.1256830601092896;0.0;0.0;0.0;0.0027322404371584;0.0986301369863013
SE;MG;GUARDA-MOR;A546;-17.56138888;-47.19916666;997.01;;;;;;;;0.010958904109589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1917808219178082;0.3989071038251366;0.0;0.0602739726027397;0.0;0.0;0.7972602739726027
SE;ES;PRES. KENNEDY;A622;-21.10083333;-41.03944444;69.12;;;;;;;;;0.0191256830601092;0.0;0.0;0.0356164383561643;0.0;0.0410958904109589;0.136986301369863;0.0191780821917808;0.0;0.0;0.0;0.0;0.2568306010928962;0.0
SE;MG;CHAPADA GAUCHA;A548;-15.30027777;-45.61749999;873.2;;;;;;;;0.010958904109589;0.0;0.0;0.0273972602739726;0.0082191780821917;0.0;0.0;0.0027397260273972;0.0;0.133879781420765;0.0;0.0;0.0191780821917808;0.0;0.2712328767123287
SE;RJ;RIO DE JANEIRO - VILA MILITAR;A621;-22.86138888;-43.41138888;30.43;;;;;;;;0.010958904109589;0.0027322404371584;0.0465753424657534;0.0082191780821917;0.0054794520547945;0.0956284153005464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S;RS;CRUZ ALTA;A853;-28.60344;-53.673597;426.69;;;;;;;;0.010958904109589;0.0;0.0;0.0;0.0;0.1147540983606557;0.0;0.0;0.0;0.0;0.0;0.0;0.1753424657534246;0.0;0.0027397260273972
SE;RJ;NOVA FRIBURGO - SALINAS;A624;-22.33472221;-42.67694443;1070.0;;;;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0328767123287671;0.1150684931506849;0.0;0.0;0.0
S;RS;TUPANCIRETA;A886;-29.0893814;-53.82665025;462.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0027397260273972;0.0;0.0
S;RS;PORTO ALEGRE;A801;-30.05361111;-51.17472221;41.18;0.0;0.073972602739726;0.0328767123287671;0.0301369863013698;0.0245901639344262;0.0136986301369863;0.0164383561643835;0.0054794520547945;0.0054644808743169;0.0;0.0;0.0;0.0;0.0054794520547945;0.0;0.0;0.0027322404371584;0.0;0.0;0.0;0.0;0.0027397260273972
S;PR;MARINGA;A835;-23.40527777;-51.93277777;548.51;;;;;;;0.0;0.0082191780821917;0.0846994535519125;0.0767123287671232;0.010958904109589;0.0;0.0;0.0;0.0;0.0;0.0765027322404371;0.0;0.0;0.1534246575342465;0.0;0.0
SE;ES;SANTA TERESA;A613;-19.988388;-40.579572;975.92;;;;;;;;0.0082191780821917;0.0;0.0;0.0520547945205479;0.0;0.0;0.021917808219178;0.0027397260273972;0.0356164383561643;0.0027322404371584;0.0;0.1342465753424657;0.010958904109589;0.0;0.0054794520547945
N;AM;MANAUS;A101;-3.10333333;-60.01638888;61.25;0.0376569037656903;0.1123287671232876;0.2027397260273972;0.4821917808219178;0.1475409836065573;0.4821917808219178;0.0136986301369863;0.0;0.360655737704918;0.9671232876712328;0.0794520547945205;0.0;0.0;0.010958904109589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027397260273972
CO;GO;PIRES DO RIO;A033;-17.30416666;-48.28416666;757.27;;;;;;;;0.0082191780821917;0.0054644808743169;0.0;0.0;0.0;0.0928961748633879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO;MS;LAGUNA CARAPA;S711;-22.575389;-55.160333;499.0;;;;;;;;;;;;;;;;;;;0.0191780821917808;0.0;0.0;0.0
NE;AL;PALMEIRA DOS INDIOS;A327;-9.42027777;-36.62027777;278.01;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0520547945205479;0.0;0.0767123287671232;0.0;0.0136986301369863;0.0;0.0;0.0;0.2219178082191781;0.0;0.0
SE;SP;JOSE BONIFACIO;A735;-21.08555555;-49.92027777;408.35;;;;;;;;0.0794520547945205;0.0;0.0;0.0328767123287671;0.0;0.0;0.0;0.0;0.0493150684931506;0.0;0.073972602739726;0.1397260273972602;0.1150684931506849;0.6830601092896175;0.9013698630136986
NE;CE;JAGUARIBE;A358;-5.90555555;-38.62777777;149.31;;;;;;;;;0.0628415300546448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1068493150684931;0.0;0.0;0.448087431693989;1.0
SE;MG;MONTES CLAROS;A506;-16.68638888;-43.84388888;645.87;;;0.0;0.0273972602739726;0.0;0.0273972602739726;0.0136986301369863;0.0082191780821917;0.0300546448087431;0.3780821917808219;0.4547945205479452;0.0;0.0;0.0;0.0;0.0438356164383561;0.0;0.0;0.0;0.0;0.0;0.0
N;TO;SANTA ROSA DO TOCANTINS;A052;-11.42888888;-48.18499999;306.0;;;;;;;;;;;;;;;;0.010958904109589;0.0136612021857923;0.0054794520547945;0.0438356164383561;0.0;0.0;0.0712328767123287
CO;MS;PORTO MURTINHO;A723;-21.70583333;-57.88666666;78.56;;;;;;;0.0;0.0;0.0;0.0;0.0027397260273972;0.0356164383561643;0.0;0.0465753424657534;0.1178082191780822;0.1534246575342465;0.0901639344262295;0.0;0.0;0.0054794520547945;0.4863387978142076;0.7726027397260274
N;TO;PIUM;A051;-10.47694443;-49.62944443;161.0;;;;;;;;;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0300546448087431;0.4246575342465753
CO;GO;ARAGARCAS;A013;-15.90277777;-52.24527777;327.35;;;;;;;;0.0410958904109589;0.0027322404371584;0.0;0.0;0.0328767123287671;0.0;0.0794520547945205;0.0027397260273972;0.210958904109589;0.0191256830601092;0.0;0.0438356164383561;0.0;0.0163934426229508;0.6438356164383562
CO;DF;BRASILIA;A001;-15.78944444;-47.92583332;1160.96;0.0543933054393305;0.0246575342465753;0.0191780821917808;0.021917808219178;0.0737704918032786;0.0;0.0054794520547945;0.0136986301369863;0.0;0.0;0.0027397260273972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.0
N;PA;PLACAS;A211;-3.86416666;-54.21638888;100.45;;;;;;;;;0.0027322404371584;0.0;0.0;0.7150684931506849;0.1120218579234972;0.0;0.1424657534246575;0.0;0.0;0.0;0.0;0.0027397260273972;0.8142076502732241;1.0
NE;BA;JACOBINA;A440;-11.205;-40.465;440.78;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0;0.010958904109589;0.0;0.0712328767123287;0.0;0.0054794520547945;0.0;0.0;0.3251366120218579;1.0
NE;MA;BARRA DO CORDA;A221;-5.50666666;-45.23694444;154.19;;;;;;;;;0.0054644808743169;0.0;0.0;0.0986301369863013;0.0;0.0;0.0;0.1041095890410958;0.0;0.0;0.0;0.0136986301369863;0.0273224043715847;0.0301369863013698
NE;PI;CARACOL;A337;-9.28583333;-43.32444443;515.3;;;;;;;;0.0;0.0956284153005464;0.0602739726027397;0.0;0.1424657534246575;0.0;0.0493150684931506;0.0273972602739726;0.1095890410958904;0.0;0.0630136986301369;0.0;0.0082191780821917;0.0273224043715847;0.0
SE;SP;BARRETOS;A748;-20.55916666;-48.54499999;534.36;;;;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0630136986301369;0.0;0.0;0.2082191780821917
NE;CE;GUARAMIRANGA;A314;-4.26138888;-38.9311111;865.53;;;;;;;;0.0;0.1885245901639344;0.0;0.0;0.0;0.0628415300546448;0.0;0.0;0.0;0.0;0.0712328767123287;0.0;0.2054794520547945;0.7158469945355191;0.9205479452054794
NE;BA;MACAJUBA;A412;-12.13166666;-40.35416666;338.85;;;;0.0246575342465753;0.0;0.0575342465753424;0.0136986301369863;0.0767123287671232;0.040983606557377;0.0301369863013698;0.2136986301369863;0.5589041095890411;0.0;0.0;0.0;0.0;0.0;0.0904109589041095;0.0;0.0;0.0;0.1753424657534246
SE;SP;ARIRANHA;A736;-21.13305554;-48.84055555;525.44;;;;;;;;0.0054794520547945;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.0;0.0547945205479452;0.0;0.0136986301369863;0.0;0.1287671232876712;0.1311475409836065;0.0
CO;MT;CUIABA;A901;-15.559295;-56.062951;241.56;;;0.0;0.0246575342465753;0.0;0.010958904109589;0.0876712328767123;0.1205479452054794;0.0683060109289617;0.0301369863013698;0.2904109589041095;0.4767123287671233;0.0;0.0;0.0054794520547945;0.0;0.0956284153005464;0.0136986301369863;0.0027397260273972;0.1917808219178082;0.0;0.0054794520547945
CO;MT;RONDONOPOLIS;A907;-16.4625;-54.58027777;289.88;;;;0.0;0.0;0.0136986301369863;0.010958904109589;0.3643835616438356;0.0054644808743169;0.0;0.3972602739726027;0.0;0.0;0.0;0.0;0.0;0.174863387978142;0.0;0.0;0.1698630136986301;0.0;0.210958904109589
SE;MG;VICOSA;A510;-20.762607;-42.864013;697.64;;;;;;0.0575342465753424;0.0356164383561643;0.0821917808219178;0.0;0.0;0.0657534246575342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO;MS;SAO GABRIEL DO OESTE;A732;-19.42027777;-54.55305555;646.0;;;;;;;0.0;0.0;0.0;0.0;0.0136986301369863;0.0;0.0;0.0054794520547945;0.0136986301369863;0.2328767123287671;0.0163934426229508;0.0054794520547945;0.0876712328767123;0.0;0.0163934426229508;0.8273972602739726
SE;MG;SAO JOAO DEL REI;A514;-21.106502;-44.250928;929.88;;;;;;;0.0136986301369863;0.0082191780821917;0.0;0.0;0.0;0.0;0.1830601092896175;0.0301369863013698;0.1287671232876712;0.0;0.0;0.010958904109589;0.0;0.0;0.0;0.0
N;AM;BARCELOS;A128;-0.98722221;-62.92416666;29.88;;;;;;;;;0.0081967213114754;0.0;0.0;0.0;0.0;0.1972602739726027;0.0;0.0;0.7131147540983607;0.4082191780821917;0.873972602739726;0.0;0.9808743169398908;1.0
S;PR;NOVA FATIMA;A842;-23.41527777;-50.57777777;664.31;;;;;;;;0.0082191780821917;0.0;0.0;0.3397260273972602;0.0;0.0081967213114754;0.0027397260273972;0.0;0.0054794520547945;0.1202185792349726;0.0931506849315068;0.0;0.0;0.314207650273224;0.9972602739726028
SE;RJ;CAMBUCI;A604;-21.58749999;-41.95833333;46.0;;;0.0547945205479452;0.0164383561643835;0.9562841530054644;0.0082191780821917;0.0027397260273972;0.0;0.087431693989071;0.3698630136986301;0.0054794520547945;0.0;0.0;0.0;0.0;0.1671232876712328;0.0;0.0;0.0;0.0;0.3497267759562841;0.2684931506849315
SE;SP;BARRA BONITA;A741;-22.4711111;-48.5575;533.68;;;;;;;;;0.0765027322404371;0.0;0.0;0.0;0.1120218579234972;0.0;0.0;0.0958904109589041;0.0;0.0;0.0054794520547945;0.0;0.0163934426229508;0.0027397260273972
S;RS;SANTO AUGUSTO;A805;-27.854345;-53.791179;489.67;;0.0;0.0328767123287671;0.4465753424657534;0.6939890710382514;0.3890410958904109;0.0082191780821917;0.0575342465753424;0.0;0.0;0.0;0.1534246575342465;0.0;0.0657534246575342;0.1863013698630137;0.0657534246575342;0.3333333333333333;0.0;0.0;0.0;0.0;0.0027397260273972
NE;PE;ARCO VERDE;A309;-8.4336111;-37.05555555;683.95;;;;;0.0683060109289617;0.010958904109589;0.0164383561643835;0.0;0.0;0.0547945205479452;0.0082191780821917;0.0;0.0;0.0328767123287671;0.0;0.0;0.0;0.0;0.0;0.0;0.0792349726775956;0.3424657534246575
S;PR;NOVA TEBAS;A822;-24.43722221;-51.96305555;656.24;;;;;;;0.0;0.0082191780821917;0.0;0.0;0.1452054794520547;0.1287671232876712;0.081967213114754;0.0082191780821917;0.0273972602739726;0.0931506849315068;0.0054644808743169;0.0;0.0273972602739726;0.0465753424657534;0.3879781420765027;1.0
NE;CE;MORADA NOVA;A332;-5.13666666;-38.35666666;45.03;;;;;;;;0.0082191780821917;0.0;0.2547945205479452;0.0;0.0767123287671232;0.0191256830601092;0.0136986301369863;0.0;0.1589041095890411;0.0191256830601092;0.0;0.0;0.0383561643835616;0.0;0.0
N;PA;PACAJA;A210;-3.8436111;-50.63805555;89.02;;;;;;;;;0.0928961748633879;0.0301369863013698;0.8438356164383561;0.8136986301369863;0.0;0.0;0.0;0.1287671232876712;0.1448087431693989;0.0082191780821917;0.2301369863013698;0.0602739726027397;0.7459016393442623;1.0
CO;MS;SANTA RITA DO PARDO;S716;-21.305889;-52.820375;383.0;;;;;;;;;;;;;;;;;;;0.1726027397260274;0.0;0.0;0.0520547945205479
NE;PI;VALENCA DO PIAUI;A363;-6.39916666;-41.73999999;313.39;;;;;;;;;;0.0054794520547945;0.0;0.0;0.0;0.0;0.0;0.0;0.0027322404371584;0.0;0.084931506849315;0.3041095890410959;0.0437158469945355;1.0
NE;PI;ANGICAL DO PIAUI;A377;-6.08944444;-42.72749999;183.0;;;;;;;;;;;;;;;;;;;;0.010958904109589;0.0081967213114754;1.0
N;TO;SANTA FE DO ARAGUAIA;A048;-7.124191;-48.781267;171.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.3726027397260274;0.0;0.0082191780821917
NE;PI;PICOS;A343;-7.0711111;-41.40416666;232.91;;;;;;;;;0.0081967213114754;0.2082191780821917;0.0;0.1013698630136986;0.0;0.0;0.0;0.0;0.1311475409836065;0.0;0.0;0.0;0.3879781420765027;0.2438356164383561
SE;SP;DRACENA;A762;-21.45777777;-51.55222222;720.0;;;;;;;;;;;;;;;;;0.0136612021857923;0.0;0.0;0.0;0.0;0.1643835616438356
N;AM;DTCEA TABATINGA;S105;-4.25055555;-69.93499999;;;;;;;;;;;;;;;;;;0.0846994535519125;0.9315068493150684;1.0;;;
N;AM;MANACAPURU;A119;-3.29472221;-60.62833332;36.57;;;;;;;;;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.0328767123287671;0.0164383561643835;0.0;0.0;0.0;0.0821917808219178;0.4043715846994535;0.0054794520547945
S;SC;CAMPOS NOVOS;A898;-27.3886111;-51.21583333;963.0;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0054794520547945
NE;RN;NATAL;A304;-5.83722221;-35.20805555;47.46;;;;0.1972602739726027;0.2185792349726776;0.4191780821917808;0.2328767123287671;0.1863013698630137;0.0;0.0;0.0;0.0;0.0;0.0;0.0356164383561643;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NE;MA;ALTO PARNAIBA;A223;-9.10833333;-45.93194443;283.69;;;;;;;;;0.0027322404371584;0.0;0.0684931506849315;0.0082191780821917;0.0;0.0712328767123287;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.0;0.3424657534246575
N;TO;FORMOSO DO ARAGUAIA;A039;-11.88749999;-49.60833333;215.2;;;;;;;;;0.0027322404371584;0.0;0.0876712328767123;0.0027397260273972;0.0;0.0465753424657534;0.0;0.0493150684931506;0.0683060109289617;0.0;0.0164383561643835;0.0;0.0;0.0
CO;MS;SELVIRIA;S717;-20.35138888;-51.43027777;374.0;;;;;;;;;;;;;;;;;;;0.0;0.0;0.7295081967213115;1.0
NE;CE;CRATEUS;A342;-5.18666666;-40.67222221;298.19;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0355191256830601;0.0;0.0;0.1780821917808219;0.0;0.0
NE;PE;SERRA TALHADA;A350;-7.954277;-38.295082;499.02;;;;;;;;;0.1775956284153005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1095890410958904;0.0;0.0;0.2575342465753424
N;AM;RIO URUBU;A125;-2.6336111;-59.60055555;112.84;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0027322404371584;0.0;0.0;0.0;0.0027322404371584;0.2904109589041095;0.0;0.0;0.2540983606557377;0.7041095890410959
S;PR;INACIO MARTINS;A823;-25.567879;-51.077946;1208.85;;;;;;;0.0328767123287671;0.0082191780821917;0.0;0.0;0.0;0.021917808219178;0.0109289617486338;0.0027397260273972;0.0246575342465753;0.010958904109589;0.1202185792349726;0.2876712328767123;0.0;0.0410958904109589;0.0;0.0027397260273972
N;AM;COARI;A117;-4.09749999;-63.14527777;33.84;;;;;;;;;0.0054644808743169;0.336986301369863;0.589041095890411;0.0;0.0;0.0;0.0;0.0;0.0;0.1506849315068493;0.4767123287671233;0.0;0.96448087431694;0.9835616438356164
