ID;ID_DESCRICAO;ID_PROJETO;LONGITUDE;LATITUDE;FOTO;TIPO_OBSERVACAO;ALTITUDE;IDENTIFICACAO_CAMPO;RELACAO_B_A;COMENTARIO;ESTADO;MUNICIPIO;DATAUM;TIPO_PERFIL;DADO_NOVO;CURADORIA
1785;1785;54;-50.51666667;-11.08333333;NULL;Perfil completo;NULL;RADAM22-257;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1786;1786;54;-49.8;-11.95;NULL;Perfil completo;NULL;RADAM22-264;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1787;1787;54;-49.41666667;-11.73333333;NULL;Perfil completo;NULL;RADAM22-269;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1788;1788;54;-48.8833;-11.3;NULL;Perfil completo;NULL;RADAM22-271;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1789;1789;54;-48.8333;-11.5;NULL;Perfil completo;NULL;RADAM22-272;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1790;1790;54;-48.46666667;-11.88333333;NULL;Perfil completo;NULL;RADAM22-277;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1791;1791;54;-48.3;-11.7;NULL;Perfil completo;NULL;RADAM22-278;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1792;1792;55;-41.7333;-6.7667;NULL;Perfil completo;NULL;RADAM23-7;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1793;1793;55;-41.6333;-5.0167;NULL;Perfil completo;NULL;RADAM23-8;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1794;1794;55;-41.4833;-5.75;NULL;Perfil completo;NULL;RADAM23-10;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1795;1795;55;-41.4;-6.1667;NULL;Perfil completo;NULL;RADAM23-11;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1796;1796;55;-41.1333;-6.9;NULL;Perfil completo;NULL;RADAM23-14;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1797;1797;55;-40.5667;-5;NULL;Perfil completo;NULL;RADAM23-19;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1798;1798;55;-40.0833;-7.8667;NULL;Perfil completo;NULL;RADAM23-28;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1799;1799;55;-38.9333;-4.0667;NULL;Perfil completo;NULL;RADAM23-41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1800;1800;55;-37.05;-5.25;NULL;Perfil completo;NULL;RADAM23-50;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1801;1801;55;-36.6167;-5.3667;NULL;Perfil completo;NULL;RADAM23-51;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1802;1802;55;-35.3667;-6.8333;NULL;Perfil completo;NULL;RADAM23-53;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1803;1803;55;-35.2667;-6.6;NULL;Perfil completo;NULL;RADAM23-54;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1804;1804;56;-41.86666667;-12.08333333;NULL;Perfil completo;NULL;RADAM24-1;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1805;1805;56;-40.83333333;-12.66666667;NULL;Perfil completo;NULL;RADAM24-2;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1806;1806;56;-39.08333333;-12.28333333;NULL;Perfil completo;NULL;RADAM24-3;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1807;1807;56;-39.61666667;-12.51666667;NULL;Perfil completo;NULL;RADAM24-4;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1808;1808;56;-41.48333333;-13.05;NULL;Perfil completo;NULL;RADAM24-5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1809;1809;56;-41.85;-13.75;NULL;Perfil completo;NULL;RADAM24-6;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1811;1811;56;-39.96666667;-13.36666667;NULL;Perfil completo;NULL;RADAM24-8;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1812;1812;56;-39.7;-14.01666667;NULL;Perfil completo;NULL;RADAM24-9;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1813;1813;56;-41.01666667;-15.08333333;NULL;Perfil completo;NULL;RADAM24-10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1814;1814;56;-40.75;-15.33333333;NULL;Perfil completo;NULL;RADAM24-11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1815;1815;55;-38.51666667;-12.16666667;NULL;Amostra extra;NULL;RADAM24-15-EXTRA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1816;1816;55;-38.68333333;-12.58333333;NULL;Amostra extra;NULL;RADAM24-17-EXTRA;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1817;1817;55;-38.93333333;-12.76666667;NULL;Amostra extra;NULL;RADAM24-18-EXTRA;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1819;1819;55;-41.85;-14.31666667;NULL;Amostra extra;NULL;RADAM24-33-EXTRA;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1820;1820;55;-40.18333333;-14.41666667;NULL;Amostra extra;NULL;RADAM24-37-EXTRA;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1821;1821;55;-39.16666667;-14.91666667;NULL;Perfil completo;NULL;RADAM24-38-EXTRA;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1822;1822;55;-39.21666667;-15.16666667;NULL;Amostra extra;NULL;RADAM24-39-EXTRA;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1823;1823;55;-39.58333333;-15.23333333;NULL;Amostra extra;NULL;RADAM24-40-EXTRA;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1824;1824;55;-40.65;-12.66666667;NULL;Amostra extra;NULL;RADAM24-7-EXTRA;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1825;1825;55;-40.55;-12.9;NULL;Amostra extra;NULL;RADAM24-8-EXTRA;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1826;1826;55;-40.26666667;-12.06666667;NULL;Amostra extra;NULL;RADAM24-9-EXTRA;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1827;1827;57;-51.76666667;-12.55;NULL;Perfil completo;440;RADAM25-4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1828;1828;57;-49.6;-12.6;NULL;Perfil completo;290;RADAM25-23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1829;1829;57;-49.292047;-11.932307;NULL;Perfil completo;300;RADAM25-25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1830;1830;57;-48.83333333;-12.41666667;NULL;Perfil completo;NULL;RADAM25-31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1831;1831;57;-48.38333333;-12.93333333;NULL;Perfil completo;450;RADAM25-34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1832;1832;57;-48.05;-12.36666667;NULL;Perfil completo;350;RADAM25-37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1833;1833;57;-52.81666667;-13.38333333;NULL;Perfil completo;400;RADAM25-39;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1834;1834;57;-52.1;-13.3;NULL;Perfil completo;420;RADAM25-45;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1835;1835;57;-50.83333333;-13.21666667;NULL;Perfil completo;200;RADAM25-52;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1836;1836;57;-50.73333333;-13.21666667;NULL;Perfil completo;200;RADAM25-53;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1837;1837;57;-50.55;-13.06666667;NULL;Perfil completo;200;RADAM25-56;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1838;1838;57;-50.15;-13.18333333;NULL;Perfil completo;380;RADAM25-63;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1839;1839;57;-49.9;-13.58333333;NULL;Perfil completo;340;RADAM25-67;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1840;1840;57;-49.45;-13.75;NULL;Perfil completo;450;RADAM25-69;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1841;1841;57;-49.08333333;-13.95;NULL;Perfil completo;580;RADAM25-74;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1842;1842;57;-48.98333333;-13.41666667;NULL;Perfil completo;420;RADAM25-76;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1843;1843;57;-48.8;-13.6;NULL;Perfil completo;415;RADAM25-77;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1844;1844;57;-48.58333333;-13.73333333;NULL;Perfil completo;670;RADAM25-83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1845;1845;57;-48.28333333;-13.03333333;NULL;Perfil completo;420;RADAM25-86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1846;1846;57;-48.11666667;-13.43333333;NULL;Perfil completo;459;RADAM25-87;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1847;1847;57;-52.68333333;-14.2;NULL;Perfil completo;380;RADAM25-90;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1848;1848;57;-52.18333333;-14.96666667;NULL;Perfil completo;350;RADAM25-95;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1849;1849;57;-51.36666667;-14.18333333;NULL;Perfil completo;200;RADAM25-98;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1850;1850;57;-50.38333333;-14.26666667;NULL;Perfil completo;330;RADAM25-102;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1851;1851;57;-50.1;-14.65;NULL;Perfil completo;540;RADAM25-106;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1852;1852;57;-50.05;-14.5;NULL;Perfil completo;425;RADAM25-107;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1853;1853;57;-49.9;-14.65;NULL;Perfil completo;445;RADAM25-109;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1854;1854;57;-49.1;-15.98333333;NULL;Perfil completo;630;RADAM25-114;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1855;1855;57;-48.9;-14.96666667;NULL;Perfil completo;NULL;RADAM25-115;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1856;1856;57;-48.55;-14.38333333;NULL;Perfil completo;730;RADAM25-117;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1857;1857;57;-48.21666667;-14.41666667;NULL;Perfil completo;500;RADAM25-118;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1858;1858;57;-53.75;-15.53333333;NULL;Perfil completo;665;RADAM25-119;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1859;1859;57;-53.53333333;-15.85;NULL;Perfil completo;520;RADAM25-122;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1860;1860;57;-53.06666667;-15.3;NULL;Perfil completo;500;RADAM25-124;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1861;1861;57;-52.2;-15.41666667;NULL;Perfil completo;370;RADAM25-129;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1862;1862;57;-51.98333333;-15.78333333;NULL;Perfil completo;350;RADAM25-131;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1863;1863;57;-51.95;-15.35;NULL;Perfil completo;300;RADAM25-132;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1864;1864;57;-51.11666667;-15.9;NULL;Perfil completo;395;RADAM25-139;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1865;1865;57;-50.95;-15.06666667;NULL;Perfil completo;345;RADAM25-140;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1866;1866;57;-50.25;-15.88333333;NULL;Perfil completo;460;RADAM25-148;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1867;1867;57;-50.05;-15.65;NULL;Perfil completo;630;RADAM25-150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1868;1868;57;-49.95;-15.35;NULL;Perfil completo;590;RADAM25-164;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1869;1869;57;-49.3;-15.2;NULL;Perfil completo;620;RADAM25-167;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1870;1870;57;-49.26666667;-15.15;NULL;Perfil completo;700;RADAM25-168;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1871;1871;57;-48.48333333;-15.76666667;NULL;Perfil completo;1100;RADAM25-174;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1872;1872;57;-48.06666667;-15.63333333;NULL;Perfil completo;1000;RADAM25-177;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1873;1873;58;-59.28333333;-12.83333333;NULL;Perfil completo;580;RADAM26-9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1874;1874;58;-59.18333333;-13.48333333;NULL;Perfil completo;610;RADAM26-31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1875;1875;58;-59.28333333;-13.63333333;NULL;Perfil completo;630;RADAM26-37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1876;1876;58;-59.81666667;-13.96666667;NULL;Perfil completo;620;RADAM26-44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1877;1877;58;-57.21666667;-13.28333333;NULL;Perfil completo;530;RADAM26-47;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1878;1878;58;-57.88333333;-13.68333333;NULL;Perfil completo;570;RADAM26-50;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1879;1879;58;-56.88333333;-13.25;NULL;Perfil completo;490;RADAM26-54;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1880;1880;58;-56.05;-13.33333333;NULL;Perfil completo;500;RADAM26-57;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1881;1881;58;-59.71666667;-14.03333333;NULL;Perfil completo;650;RADAM26-67;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1882;1882;58;-59.88333333;-14.25;NULL;Perfil completo;190;RADAM26-69;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1883;1883;58;-59.63333333;-14.61666667;NULL;Perfil completo;340;RADAM26-74;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1884;1884;58;-59.45;-14.68333333;NULL;Perfil completo;350;RADAM26-77;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1885;1885;58;-59.43333333;-14.68333333;NULL;Perfil completo;350;RADAM26-78;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1886;1886;58;-59.01666667;-14.73333333;NULL;Perfil completo;700;RADAM26-80;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1887;1887;58;-59.91666667;-14.76666667;NULL;Perfil completo;180;RADAM26-81;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1888;1888;58;-59.21666667;-14.98333333;NULL;Perfil completo;350;RADAM26-87;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1889;1889;58;-57.16666667;-14.58333333;NULL;Perfil completo;450;RADAM26-93;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1890;1890;58;-56.95;-14.36666667;NULL;Perfil completo;480;RADAM26-111;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1891;1891;58;-56.9;-14.41666667;NULL;Perfil completo;450;RADAM26-115;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1892;1892;58;-56.05;-14.43333333;NULL;Perfil completo;480;RADAM26-116;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1893;1893;58;-55.3;-14.36666667;NULL;Perfil completo;500;RADAM26-127;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1894;1894;58;-54.03333333;-14.4;NULL;Perfil completo;550;RADAM26-128;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1895;1895;58;-55.1;-14.56666667;NULL;Perfil completo;430;RADAM26-129;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1896;1896;58;-54.96666667;-14.8;NULL;Perfil completo;450;RADAM26-130;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1897;1897;58;-59.9;-15.01666667;NULL;Perfil completo;220;RADAM26-136;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1898;1898;58;-58.9;-15.2;NULL;Perfil completo;600;RADAM26-144;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1899;1899;58;-58.86666667;-15.31666667;NULL;Perfil completo;580;RADAM26-153;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1900;1900;58;-58.76666667;-15.31666667;NULL;Perfil completo;500;RADAM26-154;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1901;1901;58;-58.83333333;-15.38333333;NULL;Perfil completo;580;RADAM26-157;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1902;1902;58;-58.58333333;-15.5;NULL;Perfil completo;350;RADAM26-164;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1903;1903;58;-58.83333333;-15.61666667;NULL;Perfil completo;400;RADAM26-168;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1904;1904;58;-59.86666667;-15.63333333;NULL;Perfil completo;200;RADAM26-169;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1905;1905;58;-58.63333333;-15.76666667;NULL;Perfil completo;350;RADAM26-174;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1906;1906;58;-59.26666667;-15.83333333;NULL;Perfil completo;500;RADAM26-175;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1907;1907;58;-58.23333333;-15.1;NULL;Perfil completo;600;RADAM26-188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1908;1908;58;-58.06666667;-15.13333333;NULL;Perfil completo;450;RADAM26-189;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1909;1909;58;-57.01666667;-15.18333333;NULL;Perfil completo;270;RADAM26-191;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1910;1910;58;-57.55;-15.48333333;NULL;Perfil completo;140;RADAM26-205;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1911;1911;58;-57.96666667;-15.83333333;NULL;Perfil completo;160;RADAM26-216;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1912;1912;58;-58.45;-15.86666667;NULL;Perfil completo;350;RADAM26-218;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1913;1913;58;-58.26666667;-15.88333333;NULL;Perfil completo;180;RADAM26-219;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1914;1914;58;-56.7;-15.23333333;NULL;Perfil completo;270;RADAM26-227;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1915;1915;58;-55.88333333;-15.68333333;NULL;Perfil completo;260;RADAM26-234;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
1916;1916;58;-55.68333333;-15.7;NULL;Perfil completo;200;RADAM26-239;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1917;1917;58;-55.63333333;-15.8;NULL;Perfil completo;220;RADAM26-240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1918;1918;58;-56.86666667;-15.85;NULL;Perfil completo;260;RADAM26-241;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1919;1919;58;-55.96666667;-15.95;NULL;Perfil completo;140;RADAM26-244;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1920;1920;58;-55.08333333;-15.06666667;NULL;Perfil completo;770;RADAM26-245;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1921;1921;58;-54.23333333;-15.46666667;NULL;Perfil completo;600;RADAM26-249;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1922;1922;58;-54.08333333;-15.63333333;NULL;Perfil completo;600;RADAM26-253;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1923;1923;58;-54.1;-15.71666667;NULL;Perfil completo;380;RADAM26-255;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1924;1924;58;-54.51666667;-15.8;NULL;Perfil completo;420;RADAM26-259;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1925;1925;59;-58.63333333;-16.08333333;NULL;Perfil completo;200;RADAM27-4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1926;1926;59;-59.45;-16.08333333;NULL;Perfil completo;900;RADAM27-5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1927;1927;59;-57.56666667;-16.15;NULL;Perfil completo;420;RADAM27-22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1928;1928;59;-58.05;-16.16666667;NULL;Perfil completo;150;RADAM27-23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1929;1929;59;-58.25;-16.31666667;NULL;Perfil completo;210;RADAM27-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1930;1930;59;-58.06666667;-16.53333333;NULL;Perfil completo;110;RADAM27-34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1931;1931;59;-57.08333333;-16.56666667;NULL;Perfil completo;105;RADAM27-36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1932;1932;59;-58.2;-16.9;NULL;Perfil completo;97;RADAM27-47;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1933;1933;59;-55.8;-16.15;NULL;Perfil completo;140;RADAM27-51;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1934;1934;59;-55.71666667;-16.55;NULL;Perfil completo;150;RADAM27-60;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1935;1935;59;-56.76666667;-16.65;NULL;Perfil completo;110;RADAM27-64;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1936;1936;59;-55.98333333;-16.81666667;NULL;Perfil completo;135;RADAM27-68;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1937;1937;59;-55.28333333;-16.23333333;NULL;Perfil completo;600;RADAM27-74;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1938;1938;59;-54.11666667;-16.43333333;NULL;Perfil completo;350;RADAM27-76;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1939;1939;59;-54.53333333;-16.46666667;NULL;Perfil completo;300;RADAM27-78;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1940;1940;59;-55.28333333;-16.5;NULL;Perfil completo;220;RADAM27-81;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1941;1941;59;-55.35;-16.73333333;NULL;Perfil completo;170;RADAM27-84;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1942;1942;59;-55.23333333;-16.81666667;NULL;Perfil completo;160;RADAM27-85;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1943;1943;59;-55.21666667;-16.81666667;NULL;Perfil completo;160;RADAM27-88;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1944;1944;59;-57.3;-17.48333333;NULL;Perfil completo;95;RADAM27-93;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1945;1945;59;-56.08333333;-17.11666667;NULL;Perfil completo;117;RADAM27-97;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1946;1946;59;-56.55;-17.33333333;NULL;Perfil completo;100;RADAM27-102;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1947;1947;59;-55.93333333;-17.38333333;NULL;Perfil completo;120;RADAM27-103;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1948;1948;59;-56.86666667;-17.61666667;NULL;Perfil completo;100;RADAM27-104;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1949;1949;59;-54.91666667;-17.06666667;NULL;Perfil completo;450;RADAM27-109;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1950;1950;59;-54.75;-17.51666667;NULL;Perfil completo;500;RADAM27-118;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1951;1951;59;-55.11666667;-17.53333333;NULL;Perfil completo;250;RADAM27-119;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1952;1952;59;-55.1;-17.98333333;NULL;Perfil completo;160;RADAM27-126;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1953;1953;59;-57.2;-18.56666667;NULL;Perfil completo;87;RADAM27-131;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1954;1954;59;-57.61666667;-18.66666667;NULL;Perfil completo;132;RADAM27-132;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1955;1955;59;-56.8;-18.66666667;NULL;Perfil completo;100;RADAM27-137;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1956;1956;59;-56.46666667;-18.81666667;NULL;Perfil completo;105;RADAM27-140;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1957;1957;59;-56.2;-18.85;NULL;Perfil completo;118;RADAM27-142;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1958;1958;59;-54.56666667;-18.15;NULL;Perfil completo;300;RADAM27-147;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1959;1959;59;-54.76666667;-18.31666667;NULL;Perfil completo;425;RADAM27-154;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1960;1960;59;-54.35;-18.5;NULL;Perfil completo;400;RADAM27-160;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1961;1961;59;-57.6;-19.06666667;NULL;Perfil completo;300;RADAM27-169;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1962;1962;59;-57.58333333;-19.1;NULL;Perfil completo;250;RADAM27-171;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1963;1963;59;-57.28333333;-19.26666667;NULL;Perfil completo;85;RADAM27-174;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1964;1964;59;-57.08333333;-19.06666667;NULL;Perfil completo;85;RADAM27-180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1965;1965;59;-56.98333333;-19.5;NULL;Perfil completo;90;RADAM27-189;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1966;1966;59;-56.05;-19.68333333;NULL;Perfil completo;100;RADAM27-195;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1967;1967;59;-56.43333333;-19.98333333;NULL;Perfil completo;150;RADAM27-204;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1968;1968;59;-55.43333333;-19.08333333;NULL;Perfil completo;110;RADAM27-206;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
1969;1969;59;-54.33333333;-19.91666667;NULL;Perfil completo;400;RADAM27-224;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1970;1970;60;-57.21666667;-20.13333333;NULL;Perfil completo;NULL;RADAM28-9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1971;1971;60;-55.08333333;-20.15;NULL;Perfil completo;NULL;RADAM28-44;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
1972;1972;60;-54.26666667;-20.43333333;NULL;Perfil completo;NULL;RADAM28-63;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1973;1973;60;-55.88333333;-21.48333333;NULL;Perfil completo;NULL;RADAM28-101;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
1974;1974;61;-42.5278701;-22.25907326;NULL;Perfil completo;920;GWDSM-3;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
