Data;REGIAO;ESTADO;CODIGO;NOME;LATITUDE;LONGITUDE;ALTITUDE;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);RADIACAO GLOBAL (KJ/m²);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s)
2019-08-21;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1402.9750000000004;30.4;16.8;85.0;36.0;2.611764705882353
2019-08-22;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1503.725;30.4;17.0;78.0;35.0;3.252941176470588
2019-08-23;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1509.2;29.6;16.9;82.0;30.0;1.9294117647058824
2019-08-24;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1669.6916666666664;30.6;14.8;72.0;21.0;3.458823529411765
2019-08-25;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1688.9083333333335;30.9;13.9;78.0;22.0;4.641176470588235
2019-08-26;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1406.7583333333332;33.1;15.2;79.0;28.0;3.35625
2019-08-27;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;637.8249999999999;26.8;17.9;69.0;44.0;2.575
2019-08-28;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1387.3999999999996;33.3;17.7;81.0;27.0;3.2000000000000006
2019-08-29;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1459.625;34.1;20.6;64.0;25.0;2.88125
2019-08-30;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1546.1666666666667;36.9;19.7;60.0;20.0;2.537500000000001
2019-08-31;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;1.0;752.5916666666667;33.0;22.2;83.0;34.0;3.0733333333333337
2019-09-01;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;23.0;157.15;22.5;16.9;98.0;77.0;2.1666666666666665
2019-09-02;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1130.9;25.1;14.2;97.0;64.0;1.5769230769230766
2019-09-03;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1215.7;29.0;19.4;92.0;58.0;2.1
2019-09-04;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1456.6333333333332;31.4;18.7;75.0;45.0;2.0000000000000004
2019-09-05;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1188.1416666666669;29.7;20.3;87.0;47.0;3.9071428571428575
2019-09-06;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1326.1833333333332;32.5;16.1;81.0;34.0;4.459999999999999
2019-09-07;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1569.35;37.6;20.1;82.0;18.0;4.133333333333333
2019-09-08;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1522.0833333333337;38.4;22.7;57.0;18.0;3.2928571428571423
2019-09-09;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1714.5083333333332;38.8;21.3;63.0;19.0;4.413333333333332
2019-09-10;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1443.2916666666667;38.3;23.6;53.0;20.0;3.1
2019-09-11;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1349.4166666666667;38.7;24.3;57.0;17.0;2.453333333333334
2019-09-12;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1315.1583333333335;30.8;20.8;81.0;30.0;3.7066666666666666
2019-09-13;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1530.6083333333331;32.7;15.6;91.0;39.0;2.2125000000000004
2019-09-14;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1659.0583333333334;36.6;19.7;84.0;23.0;3.1266666666666665
2019-09-15;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1621.2416666666668;40.3;23.2;66.0;14.0;3.313333333333333
2019-09-16;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1627.325;40.2;23.2;47.0;15.0;3.406666666666667
2019-09-17;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1430.9083333333335;38.8;23.8;35.0;16.0;2.893333333333333
2019-09-18;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1195.325;32.1;18.8;88.0;35.0;2.6866666666666665
2019-09-19;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1225.8333333333333;37.9;20.7;80.0;29.0;3.8733333333333335
2019-09-20;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.4;1228.7583333333334;36.6;22.8;91.0;36.0;3.185714285714285
2019-09-21;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1421.0500000000002;31.7;20.6;83.0;47.0;2.3400000000000003
2019-09-22;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1626.1692307692308;32.2;18.9;88.0;27.0;2.9375
2019-09-23;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1736.7076923076925;30.1;16.6;77.0;36.0;4.681250000000001
2019-09-24;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1443.0000000000002;30.3;16.9;74.0;42.0;3.3466666666666667
2019-09-25;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;13.0;299.23636363636365;24.9;18.4;96.0;59.0;2.521428571428572
2019-09-26;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1337.75;27.4;16.9;98.0;44.0;2.3071428571428565
2019-09-27;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1890.6846153846157;31.4;14.6;94.0;30.0;2.05625
2019-09-28;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1863.984615384616;31.8;19.1;74.0;31.0;3.21875
2019-09-29;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1851.2307692307693;34.0;20.0;65.0;24.0;3.18
2019-09-30;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1841.823076923077;35.8;22.1;49.0;21.0;3.6466666666666674
2019-10-01;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;1.4;1468.064285714286;38.6;21.9;79.0;28.0;3.626666666666667
2019-10-02;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;8.2;1287.3;36.9;20.0;94.0;35.0;2.907142857142857
2019-10-03;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1789.9416666666668;35.8;20.7;94.0;31.0;1.3923076923076922
2019-10-04;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1733.4692307692308;36.8;21.9;71.0;28.0;3.026666666666667
2019-10-05;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1258.9999999999998;34.8;22.2;83.0;36.0;3.8928571428571432
2019-10-06;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;1.6;440.0333333333335;23.5;19.3;92.0;67.0;2.9142857142857146
2019-10-07;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;843.8583333333332;26.4;19.2;94.0;60.0;3.0857142857142854
2019-10-08;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;999.6846153846152;28.8;19.2;89.0;46.0;2.3615384615384616
2019-10-09;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1712.953846153846;34.1;19.9;79.0;35.0;3.1733333333333333
2019-10-10;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1928.5153846153844;35.4;20.3;81.0;32.0;3.826666666666666
2019-10-11;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1945.8076923076924;37.8;21.5;82.0;28.0;3.046153846153845
2019-10-12;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1934.1230769230767;39.1;23.3;76.0;24.0;2.821428571428572
2019-10-13;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1858.2307692307693;39.4;23.5;72.0;23.0;3.130769230769231
2019-10-14;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1367.1692307692308;36.4;23.1;70.0;29.0;2.9384615384615387
2019-10-15;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1416.2923076923075;34.0;24.1;74.0;38.0;2.363636363636364
2019-10-16;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1782.1923076923076;35.6;21.7;73.0;32.0;3.221428571428571
2019-10-17;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1572.392307692308;38.2;23.8;69.0;28.0;3.678571428571429
2019-10-18;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1661.1666666666663;38.9;25.8;65.0;27.0;3.2
2019-10-19;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1648.4615384615386;34.9;22.5;83.0;40.0;2.6642857142857146
2019-10-20;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;1.6;1618.2071428571428;36.6;22.2;96.0;37.0;4.0769230769230775
2019-10-21;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;11.8;541.9769230769231;25.7;19.0;97.0;74.0;2.771428571428572
2019-10-22;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2048.7384615384613;27.5;15.6;91.0;36.0;2.492307692307693
2019-10-23;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2158.869230769231;32.2;16.6;87.0;32.0;1.7933333333333337
2019-10-24;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2065.6384615384613;35.0;19.7;86.0;27.0;2.271428571428572
2019-10-25;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1953.223076923077;37.8;21.5;75.0;24.0;2.1307692307692307
2019-10-26;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1857.423076923077;38.6;23.1;76.0;24.0;2.7416666666666667
2019-10-27;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;5.0;1698.4;38.1;21.7;85.0;31.0;3.546153846153845
2019-10-28;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1666.4384615384615;37.1;23.4;80.0;36.0;4.464285714285714
2019-10-29;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1935.7692307692305;37.7;21.4;92.0;29.0;2.271428571428572
2019-10-30;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2151.784615384616;39.7;24.3;73.0;24.0;2.9733333333333336
2019-10-31;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;3.0;1728.15;40.8;22.7;88.0;22.0;2.7125000000000004
2019-11-01;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1782.6214285714286;37.9;22.0;83.0;32.0;3.0083333333333333
2019-11-02;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1938.2142857142856;38.2;24.2;80.0;26.0;2.8434782608695657
2019-11-03;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1549.2571428571428;39.5;23.3;81.0;24.0;2.447826086956521
2019-11-04;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1669.8857142857144;38.5;23.7;79.0;29.0;2.5285714285714285
2019-11-05;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;6.6;1720.385714285714;39.4;23.0;92.0;28.0;3.847826086956522
2019-11-06;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;11.4;1283.1153846153843;33.9;22.5;94.0;47.0;2.4625
2019-11-07;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;4.8;1399.15;31.3;22.8;96.0;53.0;2.4826086956521745
2019-11-08;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;3.2;723.6357142857145;30.5;23.4;97.0;59.0;1.6333333333333335
2019-11-09;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1609.6571428571426;32.8;22.1;97.0;48.0;2.416666666666667
2019-11-10;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;6.6000000000000005;1075.742857142857;30.2;21.4;96.0;58.0;1.9913043478260863
2019-11-11;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;10.6;1718.9857142857145;34.6;21.6;95.0;43.0;1.7208333333333332
2019-11-12;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1800.4200000000003;34.0;22.3;95.0;43.0;3.2875
2019-11-13;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;8.0;1248.757142857143;32.8;22.1;97.0;48.0;3.2791666666666663
2019-11-14;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;5.000000000000001;816.5785714285714;26.2;21.9;97.0;70.0;2.6666666666666665
2019-11-15;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.2;2027.9714285714283;32.6;21.0;96.0;32.0;2.1583333333333337
2019-11-16;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2072.8357142857144;33.5;20.6;72.0;26.0;1.9904761904761907
2019-11-17;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2000.2857142857144;34.7;20.1;83.0;27.0;2.119047619047619
2019-11-18;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2054.4500000000003;35.3;20.5;72.0;26.0;2.6875
2019-11-19;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2029.6571428571424;35.5;21.3;67.0;24.0;2.1043478260869564
2019-11-20;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2041.6428571428576;36.7;21.7;65.0;22.0;2.0333333333333328
2019-11-21;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1980.328571428572;37.0;23.2;67.0;31.0;2.6956521739130435
2019-11-22;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1923.9357142857143;37.5;21.5;87.0;30.0;2.8260869565217392
2019-11-23;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.4;1362.2714285714285;36.5;23.6;82.0;33.0;3.0818181818181816
2019-11-24;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.2;1564.964285714286;34.1;23.1;91.0;45.0;3.3086956521739133
2019-11-25;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1894.6928571428573;35.1;22.0;74.0;39.0;4.017391304347826
2019-11-26;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;7.4;946.6714285714288;33.2;23.8;92.0;52.0;2.4458333333333337
2019-11-27;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;21.200000000000003;431.4538461538462;26.9;21.5;96.0;78.0;2.0541666666666667
2019-11-28;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1776.5000000000002;31.6;21.8;98.0;53.0;1.1304347826086956
2019-11-29;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1710.5600000000002;32.6;22.2;90.0;51.0;3.0875000000000004
2019-11-30;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1660.5357142857144;34.9;23.5;86.0;44.0;1.9958333333333331
2019-12-01;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;12.0;1041.4399999999998;32.2;21.5;97.0;59.0;2.608695652173913
2019-12-02;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.2;1787.5571428571427;33.3;22.5;96.0;47.0;1.7291666666666667
2019-12-03;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;15.4;1364.3285714285714;31.4;20.8;97.0;56.0;2.279166666666667
2019-12-04;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;20.0;725.1214285714285;31.4;22.5;97.0;63.0;1.5
2019-12-05;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;17.0;571.05;26.8;22.2;98.0;81.0;2.6666666666666665
2019-12-06;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.6000000000000001;2016.2357142857145;30.7;19.9;94.0;40.0;2.3291666666666666
2019-12-07;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2163.7571428571428;31.5;18.8;72.0;27.0;1.965217391304348
2019-12-08;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1581.9642857142858;32.9;18.5;90.0;39.0;1.9541666666666668
2019-12-09;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;13.8;842.0307692307692;27.2;20.1;96.0;64.0;2.370833333333333
2019-12-10;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1429.4142857142856;32.3;21.6;97.0;57.0;1.2086956521739132
2019-12-11;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;9.2;1362.5538461538465;31.8;21.5;97.0;54.0;2.095833333333333
2019-12-12;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;22.8;1319.426666666667;33.9;20.6;98.0;52.0;2.308333333333333
2019-12-13;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;11.6;1714.2600000000004;31.7;20.6;97.0;51.0;1.758333333333333
2019-12-14;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;22.200000000000003;774.6;30.0;21.2;97.0;68.0;3.1125000000000003
2019-12-15;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;7.0;1105.2266666666667;31.6;21.4;96.0;63.0;2.0416666666666665
2019-12-16;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;25.4;786.1600000000002;27.3;21.0;98.0;72.0;2.65
2019-12-17;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;20.4;675.1133333333333;27.3;20.5;98.0;75.0;2.1333333333333333
2019-12-18;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;1.6;996.1133333333332;29.0;21.0;98.0;66.0;1.3166666666666669
2019-12-19;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;1.2;1383.4714285714283;32.4;22.5;96.0;57.0;2.0958333333333328
2019-12-20;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;9.599999999999998;989.2000000000004;32.8;22.2;94.0;51.0;1.9130434782608696
2019-12-21;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;3.2;932.9066666666668;26.4;21.0;97.0;67.0;1.9958333333333331
2019-12-22;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1296.44;30.6;21.1;97.0;56.0;1.4695652173913043
2019-12-23;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1876.5733333333333;32.6;18.9;92.0;29.0;1.8875000000000004
2019-12-24;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2001.2266666666667;33.7;18.2;94.0;39.0;1.5695652173913044
2019-12-25;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;2090.121428571428;35.9;22.0;91.0;39.0;2.056521739130435
2019-12-26;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1973.5266666666664;35.7;21.9;92.0;41.0;1.9875
2019-12-27;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1870.3066666666664;36.4;23.1;92.0;33.0;2.5666666666666664
2019-12-28;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1896.3866666666668;35.6;20.4;95.0;47.0;2.4043478260869566
2019-12-29;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.4;1342.5466666666666;37.3;24.2;91.0;38.0;2.108333333333334
2019-12-30;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1751.1133333333332;36.6;22.8;92.0;36.0;1.7272727272727273
2019-12-31;CO;MS;S701;ANGELICA;-22.148083;-53.763736;347.0;0.0;1841.233333333333;37.6;22.2;90.0;31.0;2.025
2019-01-01;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;4.8;180.10000000000002;33.5;23.4;96.0;54.0;2.629166666666667
2019-01-02;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;167.58571428571426;32.8;24.0;94.0;54.0;2.8708333333333336
2019-01-03;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;209.57142857142856;34.8;23.6;91.0;45.0;3.716666666666667
2019-01-04;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;180.9071428571429;34.9;24.4;86.0;46.0;2.7750000000000004
2019-01-05;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;40.8;74.35714285714286;29.2;21.6;97.0;70.0;2.904166666666667
2019-01-06;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;164.34285714285716;32.8;22.4;98.0;55.0;3.5375
2019-01-07;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;2.6;93.00714285714288;31.0;22.7;95.0;60.0;4.474999999999999
2019-01-08;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;127.94285714285714;31.1;22.5;96.0;62.0;4.191666666666667
2019-01-09;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;153.69285714285715;33.5;22.8;91.0;50.0;2.920833333333334
2019-01-10;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;199.1;33.5;21.0;94.0;40.0;2.7625
2019-01-11;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;6.0;177.95714285714286;32.7;20.3;91.0;50.0;3.033333333333335
2019-01-12;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.2;197.7357142857143;32.1;20.3;95.0;51.0;2.479166666666667
2019-01-13;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;206.37857142857143;33.8;22.5;94.0;46.0;3.066666666666667
2019-01-14;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;212.6857142857143;35.1;22.2;92.0;39.0;2.8416666666666663
2019-01-15;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.4;194.87857142857143;34.7;22.6;93.0;45.0;2.8833333333333333
2019-01-16;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;210.8928571428572;35.3;23.1;87.0;39.0;3.0875
2019-01-17;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;203.1642857142857;36.1;24.9;81.0;35.0;2.845833333333333
2019-01-18;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;1.4;126.50769230769232;33.4;22.7;96.0;47.0;3.858333333333333
2019-01-19;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;10.0;109.9857142857143;29.2;22.0;97.0;62.0;2.6625
2019-01-20;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;2.4;154.02857142857144;30.8;20.7;95.0;57.0;2.125
2019-01-21;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;182.0;34.0;22.0;97.0;46.0;1.95
2019-01-22;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;213.72142857142856;36.8;23.9;95.0;34.0;2.0791666666666666
2019-01-23;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;205.3071428571429;37.8;23.3;87.0;34.0;2.195833333333333
2019-01-24;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;103.67857142857144;32.3;24.6;85.0;55.0;2.208333333333333
2019-01-25;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;216.85000000000005;35.6;21.3;95.0;40.0;2.2541666666666664
2019-01-26;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;19.0;141.9642857142857;34.8;21.4;93.0;48.0;3.225
2019-01-27;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.2;217.2571428571429;32.8;21.3;96.0;43.0;3.4083333333333337
2019-01-28;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;6.6;164.75714285714284;31.4;20.6;95.0;53.0;4.495833333333333
2019-01-29;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.2;193.1142857142857;34.9;21.8;89.0;43.0;2.7875
2019-01-30;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;206.95;35.3;22.6;90.0;39.0;1.9583333333333333
2019-01-31;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.2;199.1071428571429;36.5;22.3;90.0;31.0;1.875
2019-02-01;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.2;207.87857142857135;37.7;22.7;89.0;29.0;1.5375
2019-02-02;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;104.35;32.5;23.6;82.0;49.0;2.845833333333333
2019-02-03;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;184.02142857142852;34.6;20.6;97.0;38.0;2.45
2019-02-04;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;2.8000000000000003;136.45000000000002;33.1;20.3;97.0;46.0;2.108333333333334
2019-02-05;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;7.800000000000001;137.2642857142857;30.9;20.5;98.0;53.0;1.85
2019-02-06;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;9.4;169.62142857142857;33.4;20.3;97.0;44.0;2.3208333333333333
2019-02-07;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;165.23529411764707;35.2;21.3;92.0;37.0;2.5
2019-02-08;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;21.0;155.04285714285717;34.5;21.8;94.0;42.0;2.05
2019-02-09;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;188.22142857142856;36.3;22.1;87.0;36.0;2.3208333333333337
2019-02-10;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;6.4;74.16428571428573;30.5;21.8;97.0;56.0;2.525
2019-02-11;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.2;180.46428571428572;34.9;22.0;96.0;45.0;3.9666666666666655
2019-02-12;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;29.8;40.92857142857143;30.3;21.2;98.0;60.0;3.345833333333333
2019-02-13;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;167.17142857142858;32.2;20.5;96.0;51.0;2.208333333333333
2019-02-14;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;3.6000000000000005;59.68571428571428;27.6;22.8;96.0;72.0;2.829166666666667
2019-02-15;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;103.44285714285716;29.7;22.1;98.0;45.0;3.420833333333333
2019-02-16;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;124.29285714285712;29.9;18.4;95.0;42.0;2.5250000000000004
2019-02-17;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;0.0;128.81428571428577;31.5;18.4;96.0;41.0;1.725
2019-02-18;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;9.2;114.18571428571428;29.4;18.6;97.0;49.0;2.425
2019-02-19;CO;MS;S706;CAARAPO;-22.657056;-54.819306;456.0;24.0;62.72142857142858;29.3;19.8;98.0;58.0;2.78695652173913
